SK_ID_CURR,CREDIT_TYPE,CREDIT_DAY_OVERDUE,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CNT_CREDIT_PROLONG,DAYS_CREDIT_ENDDATE,CREDIT_ACTIVE
448575,Consumer credit,0,77805.0,0.0,0.0,0.0,0,-725.0,Closed
448575,Consumer credit,0,270000.0,233149.5,0.0,0.0,0,1033.0,Active
448575,Consumer credit,0,49531.5,0.0,0.0,0.0,0,-2489.0,Closed
448575,Consumer credit,0,137912.76,0.0,0.0,0.0,0,-263.0,Closed
448575,Consumer credit,0,459183.69,346210.92,0.0,0.0,0,752.0,Active
175751,Credit card,0,18000.0,11871.0,0.0,0.0,0,827.0,Active
175751,Consumer credit,0,116550.0,16569.0,0.0,0.0,0,-223.0,Active
175751,Credit card,0,225000.0,191115.0,0.0,0.0,0,209.0,Active
269882,Consumer credit,0,1948500.0,1492416.0,0.0,0.0,0,1326.0,Active
255327,Consumer credit,0,101574.0,0.0,0.0,0.0,0,-417.0,Closed
255327,Consumer credit,0,134775.0,0.0,0.0,0.0,0,-861.0,Closed
177527,Consumer credit,0,292500.0,292500.0,0.0,0.0,0,1770.0,Active
177527,Credit card,0,382500.0,328873.5,0.0,0.0,0,947.0,Active
177527,Credit card,0,324000.0,328941.0,0.0,0.0,0,-186.0,Active
177527,Consumer credit,0,783000.0,522144.0,0.0,0.0,0,970.0,Active
177527,Mortgage,0,7650000.0,7539619.5,0.0,0.0,0,6741.0,Active
275623,Credit card,0,0.0,-252.855,252.855,0.0,0,1185.0,Active
275623,Consumer credit,0,135000.0,0.0,0.0,0.0,0,-878.0,Closed
275623,Consumer credit,0,337500.0,13365.0,0.0,0.0,0,616.0,Active
275623,Consumer credit,0,175257.765,0.0,0.0,0.0,0,-95.0,Active
275623,Consumer credit,0,45000.0,0.0,0.0,0.0,0,-2445.0,Closed
275623,Credit card,0,90000.0,,,0.0,0,-1780.0,Sold
275623,Consumer credit,0,42133.5,0.0,0.0,0.0,1,-141.0,Closed
275623,Consumer credit,0,265725.0,,,0.0,0,-1423.0,Closed
165524,Consumer credit,0,230773.5,0.0,0.0,0.0,0,-322.0,Closed
165524,Consumer credit,0,107955.0,0.0,0.0,0.0,0,-777.0,Closed
165524,Consumer credit,0,214479.0,0.0,,0.0,0,-389.0,Closed
165524,Consumer credit,0,64966.5,,,0.0,0,-704.0,Closed
165524,Consumer credit,0,48415.5,0.0,0.0,0.0,0,-736.0,Closed
165524,Consumer credit,0,89955.0,0.0,0.0,0.0,0,-24.0,Closed
165524,Consumer credit,0,75662.91,16519.995,0.0,0.0,0,45.0,Active
165524,Credit card,0,150750.0,55917.0,94830.885,0.0,0,,Active
165524,Consumer credit,0,60795.0,46327.5,0.0,0.0,0,326.0,Active
303237,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
303237,Credit card,0,360000.0,0.0,,0.0,0,,Active
303237,Consumer credit,0,250132.5,0.0,,0.0,0,-1310.0,Closed
303237,Consumer credit,0,450000.0,,,0.0,0,-1824.0,Closed
303237,Consumer credit,0,675000.0,,,0.0,0,-1487.0,Closed
303237,Consumer credit,0,266485.5,0.0,0.0,0.0,0,-1845.0,Closed
303237,Consumer credit,0,91741.5,0.0,0.0,0.0,0,-646.0,Closed
303237,Consumer credit,0,729000.0,,,0.0,0,1410.0,Active
150640,Consumer credit,0,61699.5,0.0,0.0,0.0,0,-2334.0,Closed
150640,Credit card,0,112500.0,0.0,0.0,0.0,0,-1329.0,Active
150640,Credit card,0,4500.0,0.0,0.0,0.0,0,1287.0,Active
237065,Credit card,0,648000.0,640381.5,0.0,0.0,0,863.0,Active
237065,Consumer credit,0,1728000.0,1589557.5,0.0,0.0,0,1523.0,Active
237065,Consumer credit,0,115600.5,,,0.0,0,-1273.0,Closed
237065,Consumer credit,0,118053.0,,,0.0,0,-268.0,Closed
237065,Credit card,0,157500.0,0.0,0.0,0.0,0,,Sold
237065,Consumer credit,0,75811.32,0.0,0.0,0.0,0,-1147.0,Closed
237065,Consumer credit,0,44010.0,0.0,0.0,0.0,0,-983.0,Closed
237065,Credit card,0,234000.0,153463.5,80533.44,0.0,0,,Active
237065,Consumer credit,0,90884.34,0.0,0.0,0.0,0,-450.0,Closed
343149,Consumer credit,0,292005.0,0.0,0.0,0.0,0,-1923.0,Closed
343149,Credit card,0,45000.0,0.0,0.0,0.0,0,-812.0,Closed
343149,Consumer credit,0,265500.0,0.0,0.0,0.0,0,-1248.0,Closed
343149,Consumer credit,0,270000.0,0.0,0.0,0.0,0,-673.0,Closed
343149,Consumer credit,0,265500.0,0.0,,0.0,0,-1248.0,Closed
343149,Consumer credit,0,976500.0,,,0.0,0,-769.0,Sold
343149,Credit card,0,85500.0,0.0,85500.0,0.0,0,9972.0,Active
343149,Consumer credit,0,270000.0,0.0,0.0,0.0,0,-434.0,Closed
167306,Credit card,0,225000.0,0.0,0.0,0.0,0,-1574.0,Closed
167306,Consumer credit,0,135000.0,0.0,0.0,0.0,0,-817.0,Closed
167306,Credit card,0,0.0,-210.375,210.375,0.0,0,-629.0,Active
167306,Consumer credit,0,22459.32,0.0,0.0,0.0,0,-138.0,Active
167306,Consumer credit,0,135000.0,0.0,0.0,0.0,0,-2099.0,Closed
167306,Consumer credit,0,90000.0,0.0,0.0,0.0,0,128.0,Closed
167306,Consumer credit,0,112500.0,0.0,0.0,0.0,0,134.0,Closed
167306,Consumer credit,0,135000.0,0.0,0.0,0.0,0,119.0,Closed
167306,Consumer credit,0,207000.0,0.0,0.0,0.0,0,-257.0,Closed
167306,Consumer credit,0,270000.0,0.0,0.0,0.0,0,-285.0,Closed
167306,Consumer credit,0,63027.0,0.0,0.0,0.0,0,-1497.0,Closed
167306,Consumer credit,0,180000.0,164848.5,0.0,0.0,0,894.0,Active
167306,Credit card,0,324000.0,298728.0,0.0,0.0,0,132.0,Active
167306,Consumer credit,0,450000.0,372100.5,0.0,0.0,0,771.0,Active
167306,Consumer credit,0,900000.0,,,0.0,0,-1704.0,Closed
167306,Consumer credit,0,58500.0,0.0,0.0,0.0,0,-73.0,Closed
381002,Consumer credit,0,18381.555,0.0,0.0,0.0,0,-2531.0,Closed
381002,Credit card,0,225000.0,0.0,0.0,0.0,0,-1451.0,Closed
381002,Consumer credit,0,76743.18,0.0,0.0,0.0,0,-824.0,Closed
381002,Consumer credit,0,34650.0,0.0,0.0,0.0,0,-1631.0,Closed
381002,Consumer credit,0,94356.0,87736.5,0.0,0.0,0,265.0,Active
381002,Consumer credit,0,65776.5,0.0,0.0,0.0,0,-170.0,Closed
374540,Consumer credit,0,130136.22,6120.0,0.0,0.0,0,49.0,Active
374540,Credit card,0,0.0,0.0,0.0,0.0,0,863.0,Active
374540,Consumer credit,0,85005.0,0.0,0.0,0.0,0,-644.0,Closed
374540,Credit card,0,0.0,0.0,0.0,0.0,0,-881.0,Closed
374540,Consumer credit,0,18450.0,0.0,0.0,0.0,0,-1518.0,Closed
374540,Consumer credit,0,18450.0,,,0.0,0,-1518.0,Closed
174398,Credit card,0,180000.0,0.0,0.0,0.0,0,-11.0,Active
412247,Consumer credit,90,29335.5,0.0,,859.5,0,-2463.0,Active
412247,Consumer credit,0,52443.0,0.0,0.0,0.0,0,-2243.0,Closed
151606,Consumer credit,0,675000.0,0.0,0.0,0.0,0,113.0,Closed
151606,Credit card,0,360000.0,0.0,0.0,0.0,0,506.0,Active
151606,Consumer credit,0,900000.0,,,0.0,0,466.0,Closed
151606,Credit card,0,76500.0,,,0.0,0,10732.0,Active
151606,Consumer credit,0,1224000.0,,,0.0,0,1803.0,Active
332838,Consumer credit,0,1350000.0,1150065.0,0.0,0.0,0,877.0,Active
106282,Consumer credit,0,23530.5,0.0,0.0,0.0,0,-1263.0,Closed
106282,Credit card,0,63000.0,16038.0,0.0,0.0,0,31066.0,Active
106282,Consumer credit,0,173380.5,0.0,,0.0,0,-2180.0,Closed
106282,Consumer credit,0,23530.5,0.0,,0.0,0,-1263.0,Closed
106282,Consumer credit,0,58734.0,,,0.0,0,-813.0,Closed
362143,Consumer credit,0,19125.0,0.0,0.0,0.0,0,-1372.0,Closed
362143,Consumer credit,0,50796.0,0.0,0.0,0.0,0,-1738.0,Closed
362143,Consumer credit,0,244120.5,215176.5,0.0,0.0,0,435.0,Active
362143,Consumer credit,0,50796.0,0.0,,0.0,0,-1738.0,Closed
362143,Consumer credit,0,19125.0,0.0,,0.0,0,-1372.0,Closed
362143,Consumer credit,0,241650.0,,,0.0,0,-728.0,Closed
362143,Consumer credit,0,244120.5,,,0.0,0,435.0,Active
362143,Consumer credit,0,378058.5,,,0.0,0,-6.0,Active
362143,Credit card,0,45000.0,0.0,0.0,0.0,0,,Closed
174904,Credit card,0,225000.0,0.0,0.0,0.0,0,232.0,Active
174904,Consumer credit,0,450000.0,132723.0,0.0,0.0,0,1362.0,Active
174904,Consumer credit,0,81063.0,74872.125,0.0,0.0,0,278.0,Active
379638,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-2116.0,Closed
379638,Consumer credit,0,675000.0,0.0,0.0,0.0,0,-1412.0,Closed
379638,Credit card,0,0.0,0.0,0.0,0.0,0,-437.0,Closed
379638,Consumer credit,0,105169.5,,,0.0,0,-300.0,Closed
379638,Consumer credit,0,364500.0,0.0,0.0,0.0,0,-1585.0,Closed
293818,Consumer credit,0,24753.69,0.0,,0.0,0,-2042.0,Closed
293818,Consumer credit,0,22329.0,0.0,,0.0,0,-2312.0,Closed
293818,Car loan,0,3564405.0,0.0,,0.0,0,-1825.0,Closed
293818,Credit card,0,405000.0,0.0,,0.0,0,31054.0,Closed
293818,Consumer credit,0,22330.17,0.0,0.0,0.0,0,-2312.0,Closed
293818,Consumer credit,0,40495.5,0.0,0.0,0.0,0,-2205.0,Closed
210736,Consumer credit,0,46291.5,0.0,,0.0,0,-1262.0,Closed
210736,Consumer credit,0,104814.0,0.0,0.0,0.0,0,-1346.0,Closed
210736,Credit card,0,486000.0,490365.0,0.0,0.0,0,432.0,Active
210736,Consumer credit,0,104814.0,0.0,,0.0,0,-1346.0,Closed
210736,Credit card,0,207000.0,0.0,,0.0,0,,Active
105208,Credit card,0,112500.0,0.0,0.0,0.0,0,710.0,Active
105208,Consumer credit,0,185755.5,0.0,0.0,0.0,0,-822.0,Closed
105208,Consumer credit,0,49117.5,0.0,0.0,0.0,0,-1357.0,Closed
105208,Consumer credit,0,1350000.0,0.0,0.0,0.0,0,171.0,Active
105208,Consumer credit,0,1350000.0,802822.5,0.0,0.0,0,521.0,Active
105208,Consumer credit,0,145957.5,,,0.0,0,-133.0,Closed
105208,Consumer credit,0,118395.945,0.0,0.0,0.0,0,-644.0,Closed
105208,Consumer credit,0,207273.6,0.0,0.0,0.0,0,-571.0,Closed
105208,Consumer credit,0,167107.5,0.0,0.0,0.0,0,-29.0,Closed
274132,Consumer credit,0,109800.0,0.0,0.0,0.0,0,-660.0,Closed
274132,Consumer credit,0,976500.0,863766.0,0.0,0.0,0,1467.0,Active
274132,Consumer credit,0,34335.0,0.0,0.0,0.0,0,-2276.0,Closed
274132,Consumer credit,0,34425.0,0.0,0.0,0.0,0,-2090.0,Closed
328803,Consumer credit,0,13925.835,0.0,0.0,0.0,0,-2253.0,Closed
423093,Consumer credit,0,450000.0,93838.5,,0.0,0,,Active
126505,Consumer credit,0,23625.0,0.0,0.0,0.0,0,-431.0,Closed
149781,Credit card,0,274500.0,0.0,0.0,0.0,0,601.0,Active
149781,Consumer credit,0,294300.0,0.0,0.0,0.0,0,1305.0,Closed
149781,Car loan,0,1727820.0,,,0.0,0,1707.0,Active
360989,Consumer credit,0,60426.0,0.0,0.0,0.0,0,24.0,Closed
360989,Credit card,0,225000.0,450.0,0.0,0.0,0,876.0,Active
360989,Consumer credit,0,225000.0,,,0.0,0,255.0,Active
413261,Mortgage,0,2835000.0,0.0,0.0,0.0,0,5578.0,Closed
413261,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-596.0,Closed
413261,Credit card,0,270000.0,185071.5,0.0,0.0,0,-109.0,Active
261743,Consumer credit,0,118530.0,0.0,0.0,0.0,0,-1016.0,Closed
261743,Consumer credit,0,24597.0,,,0.0,0,-2735.0,Closed
261743,Consumer credit,0,135000.0,,,0.0,0,-1694.0,Closed
261743,Consumer credit,0,225000.0,,,0.0,0,-1383.0,Closed
261743,Consumer credit,0,72810.0,,,0.0,0,-1460.0,Closed
261743,Consumer credit,0,180000.0,79146.0,,0.0,0,,Active
261743,Consumer credit,0,59760.0,0.0,0.0,0.0,0,-1954.0,Closed
261743,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
261743,Consumer credit,0,99360.0,0.0,0.0,0.0,0,-456.0,Closed
203251,Credit card,0,90000.0,28350.0,0.0,0.0,0,31187.0,Active
203251,Consumer credit,0,17406.0,,,0.0,0,-2287.0,Closed
212380,Consumer credit,0,101244.78,0.0,,0.0,0,-473.0,Closed
212380,Consumer credit,0,78345.0,0.0,,0.0,0,-2502.0,Closed
212380,Consumer credit,0,226332.0,,,0.0,0,846.0,Active
212380,Consumer credit,0,360000.0,317745.0,,0.0,0,1606.0,Active
155210,Consumer credit,0,24943.68,0.0,,0.0,0,-2195.0,Closed
155210,Consumer credit,0,13347.0,0.0,0.0,0.0,0,-438.0,Closed
104688,Consumer credit,0,14355.0,0.0,0.0,0.0,0,-976.0,Closed
104688,Consumer credit,0,154615.5,0.0,0.0,0.0,0,-1365.0,Closed
104688,Consumer credit,0,225000.0,94261.5,0.0,0.0,0,367.0,Active
104688,Credit card,0,544500.0,23382.0,521115.39,0.0,0,,Active
112689,Consumer credit,0,51714.0,0.0,,0.0,0,-773.0,Closed
112689,Consumer credit,0,436500.0,76887.0,0.0,0.0,0,66.0,Active
446554,Consumer credit,0,285489.0,258570.0,0.0,0.0,0,612.0,Active
168979,Credit card,0,0.0,0.0,0.0,0.0,0,-513.0,Active
168979,Consumer credit,0,73021.5,0.0,,0.0,0,-1010.0,Closed
168979,Consumer credit,0,315000.0,0.0,0.0,0.0,0,-740.0,Closed
168979,Credit card,0,522000.0,375691.5,0.0,0.0,0,552.0,Active
168979,Consumer credit,0,90000.0,,,0.0,0,420.0,Closed
168979,Credit card,0,45000.0,,,0.0,1,-823.0,Closed
302925,Consumer credit,0,225000.0,0.0,0.0,0.0,0,-1051.0,Closed
302925,Consumer credit,0,493425.0,0.0,,0.0,0,-643.0,Closed
302925,Consumer credit,0,237892.5,0.0,,0.0,0,-1684.0,Closed
302925,Consumer credit,0,551610.0,0.0,,0.0,0,-1517.0,Closed
302925,Credit card,0,135000.0,0.0,,0.0,0,-771.0,Active
302925,Consumer credit,0,681075.0,673641.0,,0.0,0,403.0,Closed
302925,Credit card,0,112500.0,0.0,,0.0,0,72.0,Closed
302925,Consumer credit,0,146250.0,,,0.0,0,281.0,Closed
302925,Consumer credit,0,900000.0,,,0.0,0,1418.0,Active
302925,Consumer credit,0,70560.0,0.0,0.0,0.0,0,-1901.0,Closed
302925,Consumer credit,0,741176.46,556437.51,0.0,0.0,0,1096.0,Active
302925,Consumer credit,0,133372.215,0.0,0.0,0.0,0,-403.0,Closed
302925,Credit card,0,135000.0,88562.79,46437.21,0.0,0,1025.0,Active
302925,Consumer credit,0,7200.0,4837.185,0.0,0.0,0,111.0,Active
360971,Consumer credit,0,157113.0,,,0.0,0,-2590.0,Closed
360971,Consumer credit,0,225000.0,,,0.0,0,,Closed
360971,Consumer credit,0,315000.0,0.0,0.0,0.0,0,-885.0,Closed
360971,Consumer credit,0,457780.5,0.0,0.0,0.0,0,-503.0,Closed
360971,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-121.0,Closed
127401,Consumer credit,0,55741.5,0.0,0.0,0.0,0,-2548.0,Closed
127401,Credit card,0,180000.0,0.0,0.0,0.0,0,-1661.0,Closed
127401,Consumer credit,0,221048.1,0.0,0.0,0.0,0,-2030.0,Closed
127401,Consumer credit,0,130320.0,0.0,0.0,0.0,0,-702.0,Closed
238966,Consumer credit,0,112500.0,0.0,0.0,0.0,0,-1087.0,Closed
238966,Consumer credit,0,70870.5,0.0,0.0,0.0,0,-1482.0,Closed
238966,Consumer credit,0,180000.0,0.0,0.0,0.0,0,341.0,Closed
238966,Consumer credit,0,67500.0,0.0,0.0,0.0,0,-266.0,Closed
238966,Consumer credit,0,135000.0,0.0,0.0,0.0,0,-139.0,Closed
238966,Credit card,0,72000.0,0.0,0.0,0.0,0,527.0,Active
238966,Consumer credit,0,67500.0,0.0,0.0,0.0,0,-493.0,Closed
238966,Consumer credit,0,148455.0,0.0,0.0,0.0,0,-310.0,Closed
238966,Consumer credit,0,118714.5,0.0,0.0,0.0,0,-1268.0,Closed
238966,Consumer credit,0,101205.0,0.0,0.0,0.0,0,-936.0,Closed
238966,Consumer credit,0,450000.0,408028.5,0.0,0.0,0,1547.0,Active
238966,Consumer credit,0,154917.0,53172.0,0.0,0.0,0,170.0,Active
238966,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
238966,Credit card,0,0.0,0.0,0.0,0.0,0,,Active
225402,Consumer credit,0,675000.0,0.0,0.0,0.0,0,-370.0,Closed
225402,Consumer credit,0,1350000.0,0.0,0.0,0.0,0,-595.0,Closed
225402,Consumer credit,0,1350000.0,588532.5,0.0,0.0,0,-595.0,Active
443323,Consumer credit,0,485959.5,0.0,0.0,0.0,0,-200.0,Closed
443323,Consumer credit,0,478215.0,0.0,0.0,0.0,0,-559.0,Closed
443323,Consumer credit,0,2250000.0,1600653.96,0.0,0.0,0,464.0,Active
452688,Credit card,0,22500.0,20724.075,1775.925,0.0,0,892.0,Active
452688,Credit card,0,220500.0,211936.5,0.0,0.0,0,800.0,Active
452688,Consumer credit,0,637650.0,514498.5,0.0,0.0,0,1308.0,Active
452688,Consumer credit,0,291465.0,0.0,,0.0,0,-1102.0,Closed
452688,Consumer credit,0,454054.5,375466.5,,0.0,0,-369.0,Closed
452688,Credit card,0,90000.0,,,0.0,0,,Closed
452688,Credit card,0,450000.0,192267.0,,0.0,0,-193.0,Closed
452688,Consumer credit,0,1125000.0,924615.0,,0.0,0,1183.0,Active
452688,Consumer credit,0,1253700.0,663934.5,,0.0,0,692.0,Active
130118,Credit card,0,0.0,0.0,0.0,0.0,0,-1043.0,Active
130118,Credit card,0,0.0,0.0,0.0,0.0,0,-1074.0,Closed
130118,Credit card,0,139500.0,0.0,,0.0,0,31069.0,Closed
130118,Credit card,0,0.0,0.0,0.0,0.0,0,,Closed
130118,Credit card,0,315000.0,0.0,315000.0,0.0,0,10431.0,Active
130118,Consumer credit,0,724500.0,587722.95,0.0,0.0,0,1322.0,Active
393250,Credit card,0,202500.0,117828.0,0.0,0.0,0,569.0,Active
393250,Consumer credit,0,279000.0,248422.5,0.0,0.0,0,1517.0,Active
393250,Consumer credit,0,229591.845,207575.595,0.0,0.0,0,913.0,Active
181777,Consumer credit,0,92263.5,0.0,0.0,0.0,0,-536.0,Closed
181777,Consumer credit,0,81361.125,21081.015,0.0,0.0,0,70.0,Active
181777,Consumer credit,0,218250.0,171166.5,0.0,0.0,0,247.0,Active
264191,Credit card,0,135000.0,0.0,,0.0,0,-1044.0,Closed
264191,Consumer credit,0,27945.0,0.0,0.0,0.0,0,-1743.0,Closed
264191,Consumer credit,0,43555.5,,,0.0,0,-1203.0,Closed
264191,Consumer credit,0,144594.0,,,0.0,0,-113.0,Closed
422965,Credit card,0,360000.0,0.0,0.0,0.0,0,842.0,Active
422965,Consumer credit,0,953460.0,0.0,0.0,0.0,0,-262.0,Closed
422965,Credit card,0,0.0,0.0,0.0,0.0,0,-619.0,Closed
422965,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-907.0,Closed
422965,Consumer credit,0,540000.0,0.0,0.0,0.0,0,-684.0,Closed
422965,Credit card,0,117000.0,,,0.0,0,538.0,Active
297489,Consumer credit,0,54423.0,0.0,0.0,0.0,0,-85.0,Closed
297489,Consumer credit,0,45166.5,0.0,0.0,0.0,0,-372.0,Closed
297489,Consumer credit,0,18758.745,0.0,0.0,0.0,0,-309.0,Closed
297489,Consumer credit,0,18225.0,0.0,0.0,0.0,0,-142.0,Closed
142947,Credit card,0,778500.0,553648.5,0.0,0.0,0,599.0,Active
401276,Consumer credit,0,109674.0,0.0,0.0,0.0,0,-842.0,Closed
401276,Credit card,0,146250.0,0.0,0.0,0.0,0,,Closed
401276,Credit card,0,24186.42,0.0,0.0,0.0,0,,Closed
401276,Credit card,0,72270.0,0.0,0.0,0.0,0,,Closed
401276,Credit card,0,182700.0,110002.5,72696.105,0.0,0,661.0,Active
164067,Consumer credit,0,39569.22,0.0,0.0,0.0,0,-695.0,Closed
164067,Credit card,0,207000.0,0.0,0.0,0.0,0,802.0,Active
164067,Credit card,0,450000.0,0.0,0.0,0.0,0,1348.0,Active
164067,Credit card,0,0.0,0.0,0.0,0.0,0,-934.0,Closed
164067,Consumer credit,0,113409.0,0.0,0.0,0.0,0,-1133.0,Closed
164067,Credit card,0,580500.0,0.0,,0.0,0,4717.0,Active
164067,Credit card,0,580500.0,0.0,580500.0,0.0,0,4717.0,Active
109776,Consumer credit,0,41683.5,0.0,0.0,0.0,0,-1596.0,Closed
109776,Consumer credit,0,289859.715,202365.675,0.0,0.0,0,713.0,Active
172141,Consumer credit,0,56668.5,0.0,0.0,0.0,0,-1744.0,Closed
172141,Consumer credit,0,56668.5,,,0.0,0,-1744.0,Closed
172141,Consumer credit,0,93384.0,,,0.0,0,66.0,Active
172141,Consumer credit,0,105241.5,,,0.0,0,-799.0,Closed
172141,Consumer credit,0,61479.0,,,0.0,0,-444.0,Closed
275953,Consumer credit,0,189000.0,0.0,0.0,0.0,0,-324.0,Closed
275953,Consumer credit,0,33106.5,30105.0,0.0,0.0,0,239.0,Active
275953,Credit card,0,148500.0,111312.0,0.0,0.0,0,1051.0,Active
275953,Microloan,0,22500.0,23310.0,,0.0,0,,Active
188155,Consumer credit,0,28251.0,0.0,0.0,0.0,0,-127.0,Closed
188155,Consumer credit,0,249300.0,0.0,0.0,0.0,0,-1561.0,Closed
188155,Credit card,0,112500.0,0.0,,0.0,0,,Active
188155,Consumer credit,0,146952.0,0.0,0.0,0.0,0,-660.0,Closed
188155,Consumer credit,0,450000.0,292446.0,0.0,0.0,0,464.0,Active
188155,Consumer credit,0,28541.205,0.0,0.0,0.0,0,-359.0,Closed
114452,Consumer credit,0,205363.44,0.0,0.0,0.0,0,-2667.0,Closed
114452,Credit card,0,180000.0,-821.34,821.34,0.0,0,-1659.0,Active
114452,Credit card,0,0.0,0.0,0.0,0.0,0,1204.0,Active
114452,Consumer credit,0,540000.0,0.0,0.0,0.0,0,-24.0,Closed
114452,Credit card,0,180000.0,167683.5,0.0,0.0,0,655.0,Active
114452,Consumer credit,0,540000.0,482620.5,0.0,0.0,0,923.0,Active
114452,Mortgage,0,7650000.0,1128649.5,0.0,0.0,0,4978.0,Active
114452,Consumer credit,0,186457.5,0.0,,0.0,0,117.0,Closed
114452,Consumer credit,0,149040.0,0.0,0.0,0.0,0,-1664.0,Closed
114452,Consumer credit,0,41265.0,0.0,0.0,0.0,0,-1331.0,Closed
114452,Consumer credit,0,105462.0,,,0.0,0,-1009.0,Closed
114452,Consumer credit,0,81805.5,59566.5,0.0,0.0,0,230.0,Active
263454,Consumer credit,0,450000.0,0.0,0.0,0.0,0,-914.0,Closed
263454,Mortgage,0,1260000.0,0.0,0.0,0.0,0,4991.0,Closed
263454,Credit card,0,225000.0,219105.0,0.0,0.0,0,798.0,Active
263454,Consumer credit,0,687150.0,297967.5,0.0,0.0,0,104.0,Active
240316,Consumer credit,0,61063.65,12690.0,0.0,0.0,0,30.0,Active
446446,Consumer credit,0,99000.0,0.0,0.0,0.0,0,-2259.0,Closed
446446,Consumer credit,0,45000.0,0.0,0.0,0.0,0,-2636.0,Closed
446446,Credit card,0,31500.0,0.0,0.0,0.0,0,-333.0,Closed
102814,Consumer credit,0,59940.0,0.0,,0.0,0,-2493.0,Closed
102814,Consumer credit,0,1125000.0,0.0,0.0,0.0,0,234.0,Closed
102814,Car loan,0,1735650.0,0.0,0.0,0.0,0,-1591.0,Closed
102814,Consumer credit,0,2250000.0,1001205.0,0.0,0.0,0,529.0,Active
102814,Consumer credit,0,79645.5,0.0,,0.0,0,-184.0,Closed
107735,Consumer credit,0,188383.5,,,0.0,0,-2690.0,Closed
107735,Consumer credit,0,135000.0,0.0,,0.0,0,-1429.0,Closed
107735,Consumer credit,0,2700000.0,0.0,,0.0,0,,Active
107735,Consumer credit,0,450000.0,0.0,,0.0,0,,Closed
306085,Consumer credit,0,900000.0,928215.0,,0.0,0,1080.0,Active
117717,Consumer credit,0,70533.0,0.0,0.0,0.0,0,-615.0,Closed
117717,Consumer credit,0,28530.0,,,0.0,0,-2159.0,Closed
117717,Consumer credit,0,44145.0,0.0,,0.0,0,-1386.0,Closed
117717,Consumer credit,0,37692.0,,,0.0,0,-805.0,Closed
117717,Consumer credit,0,70533.0,,,0.0,0,-615.0,Closed
117717,Credit card,0,148500.0,0.0,148914.63,0.0,0,377.0,Active
117717,Consumer credit,0,211500.0,0.0,0.0,0.0,0,-535.0,Closed
306204,Consumer credit,0,2115000.0,0.0,0.0,0.0,0,512.0,Closed
306204,Consumer credit,0,900000.0,0.0,0.0,0.0,0,-170.0,Closed
306204,Credit card,0,324000.0,287536.5,0.0,0.0,0,705.0,Active
306204,Credit card,0,202500.0,0.0,,0.0,0,1374.0,Active
306204,Consumer credit,0,1665000.0,843628.5,0.0,0.0,0,504.0,Active
306204,Credit card,0,67500.0,,,0.0,0,614.0,Closed
449493,Consumer credit,0,56920.95,0.0,,0.0,0,-1346.0,Closed
449493,Consumer credit,0,24649.65,0.0,,0.0,0,-141.0,Closed
449493,Consumer credit,0,108173.79,0.0,,0.0,0,-1027.0,Closed
449493,Consumer credit,0,52560.0,0.0,0.0,0.0,0,-201.0,Closed
455528,Consumer credit,0,900000.0,0.0,0.0,0.0,0,-593.0,Closed
455528,Consumer credit,0,810000.0,0.0,,0.0,0,-600.0,Closed
455528,Consumer credit,0,414306.0,,,0.0,0,-600.0,Closed
455528,Consumer credit,0,430564.5,,,0.0,0,-488.0,Closed
455528,Consumer credit,0,450000.0,,,0.0,0,-600.0,Closed
455528,Consumer credit,0,450000.0,,,0.0,0,-488.0,Closed
455528,Consumer credit,0,328500.0,,,0.0,0,1073.0,Active
455528,Consumer credit,0,160375.59,0.0,0.0,0.0,0,59.0,Closed
247854,Credit card,0,45000.0,0.0,45000.0,0.0,0,-1519.0,Closed
247854,Consumer credit,0,27588.6,0.0,0.0,0.0,0,-944.0,Closed
247854,Consumer credit,0,88362.0,0.0,0.0,0.0,0,-109.0,Closed
247854,Consumer credit,0,27441.0,0.0,0.0,0.0,0,-261.0,Closed
247854,Consumer credit,0,44055.0,18400.5,0.0,0.0,0,53.0,Active
233297,Consumer credit,0,49675.5,0.0,0.0,0.0,0,-1884.0,Closed
233297,Consumer credit,0,49675.5,,,0.0,0,-1884.0,Closed
133045,Consumer credit,0,65430.0,0.0,0.0,0.0,0,-180.0,Closed
133045,Consumer credit,344,95179.5,0.0,0.0,202.5,0,-351.0,Active
133045,Credit card,0,75267.0,53748.0,0.0,0.0,0,31194.0,Active
133045,Credit card,0,0.0,0.0,0.0,0.0,0,,Closed
155566,Consumer credit,0,51925.5,0.0,0.0,0.0,0,-1987.0,Closed
155566,Consumer credit,0,67500.0,0.0,0.0,0.0,0,-776.0,Closed
155566,Consumer credit,0,89680.5,0.0,0.0,0.0,0,-1065.0,Closed
155566,Consumer credit,0,51925.5,0.0,,0.0,0,-1987.0,Closed
155566,Consumer credit,0,82449.0,,,0.0,0,-1068.0,Closed
